AssociationsNumber,club_number,sub_club_number,club_name,service_name,hole,ghin_number,Date,Index,Tscores
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,12/15/2016, 4.4  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,12/01/2016, 4.4  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,11/15/2016, 4.4  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,11/01/2016, 4.4  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/15/2016, 4.4  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/01/2016, 4.2  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/15/2016, 4.2  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/01/2016, 4.2  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/15/2016, 4.1  ,8
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/01/2016, 4.6  ,8
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/15/2016, 5.4  ,8
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/01/2016, 5.2  ,8
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/15/2016, 5.0  ,9
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/01/2016, 5.3  ,11
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/15/2016, 5.3  ,9
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/01/2016, 5.3  ,10
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/15/2016, 5.3  ,10
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/01/2016, 5.0  ,10
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/15/2016, 5.0  ,10
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/01/2016, 5.0  ,10
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,02/15/2016, 5.0  ,10
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,02/01/2016, 5.0  ,10
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,01/15/2016, 5.0  ,10
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,01/01/2016, 5.0  ,10
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,12/15/2015, 5.0  ,10
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,12/01/2015, 5.0  ,10
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,11/15/2015, 5.0  ,10
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,11/01/2015, 5.0  ,10
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/15/2015, 5.0  ,10
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/01/2015, 5.0  ,10
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/15/2015, 5.0  ,10
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/01/2015, 5.0  ,9
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/15/2015, 5.2  ,8
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/01/2015, 5.3  ,8
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/15/2015, 5.3  ,9
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/01/2015, 5.1  ,9
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/15/2015, 5.1  ,9
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/01/2015, 4.5  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/15/2015, 4.1  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/01/2015, 4.1  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/15/2015, 4.1  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/01/2015, 4.1  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/15/2015, 4.1  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/01/2015, 4.1  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,02/15/2015, 4.1  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,02/01/2015, 4.1  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,01/15/2015, 4.1  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,01/01/2015, 4.1  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,12/15/2014, 4.1  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,12/01/2014, 4.1  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,11/15/2014, 4.1  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,11/01/2014, 4.1  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/15/2014, 4.1  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/01/2014, 3.9  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/15/2014, 3.9  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/01/2014, 3.8  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/15/2014, 3.7  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/01/2014, 3.9  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/15/2014, 3.2  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/01/2014, 3.1  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/15/2014, 3.5  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/01/2014, 3.6  ,6
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/15/2014, 3.6  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/01/2014, 3.6  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/15/2014, 3.6  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/01/2014, 3.6  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/15/2014, 3.6  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/01/2014, 3.6  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,02/15/2014, 3.6  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,02/01/2014, 3.6  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,01/15/2014, 3.6  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,01/01/2014, 3.6  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,12/15/2013, 3.6  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,12/01/2013, 3.6  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,11/15/2013, 3.6  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,11/01/2013, 3.6  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/15/2013, 3.6  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/01/2013, 3.6  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/15/2013, 3.6  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/01/2013, 3.7  ,7
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/15/2013, 3.6  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/01/2013, 3.6  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/15/2013, 3.7  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/01/2013, 4.4  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/15/2013, 5.4  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/01/2013, 4.7  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/15/2013, 4.9  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/01/2013, 4.9  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/15/2013, 5.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/01/2013, 5.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/15/2013, 5.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/01/2013, 5.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,02/15/2013, 5.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,02/01/2013, 5.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,01/15/2013, 5.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,01/01/2013, 5.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,12/15/2012, 5.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,12/01/2012, 5.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,11/15/2012, 5.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,11/01/2012, 5.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/15/2012, 5.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/01/2012, 4.7  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/15/2012, 4.3  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/01/2012, 4.3  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/15/2012, 4.2  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/01/2012, 3.7  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/15/2012, 3.6  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/01/2012, 3.0  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/15/2012, 3.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/01/2012, 3.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/15/2012, 3.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/01/2012, 3.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/15/2012, 3.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/01/2012, 3.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/15/2012, 3.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/01/2012, 3.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,02/15/2012, 3.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,02/01/2012, 3.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,01/15/2012, 3.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,01/01/2012, 3.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,12/15/2011, 3.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,12/01/2011, 3.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,11/15/2011, 3.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,11/01/2011, 3.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/15/2011, 3.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/01/2011, 3.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/15/2011, 3.6  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/01/2011, 3.7  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/15/2011, 3.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/01/2011, 3.7  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/15/2011, 3.7  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/01/2011, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/15/2011, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/01/2011, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/15/2011, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/01/2011, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/15/2011, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/01/2011, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/15/2011, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/01/2011, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,02/15/2011, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,02/01/2011, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,01/15/2011, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,01/01/2011, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,12/15/2010, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,12/01/2010, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,11/15/2010, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,11/01/2010, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/15/2010, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/01/2010, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/15/2010, 4.4  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/01/2010, 4.9  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/15/2010, 5.1  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/01/2010, 4.8  ,2
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/15/2010, 5.1  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/01/2010, 5.5  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/15/2010, 4.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/01/2010, 4.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/15/2010, 4.8  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/01/2010, 4.6  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/15/2010, 4.6  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/01/2010, 4.3  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/15/2010, 4.3  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/01/2010, 4.3  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,02/15/2010, 4.3  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,02/01/2010, 4.3  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,01/15/2010, 4.3  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,01/01/2010, 4.3  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,12/01/2009, 4.3  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,11/01/2009, 4.3  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/14/2009, 4.3  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/30/2009, 3.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/16/2009, 3.8  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/02/2009, 3.9  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/19/2009, 3.3  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/05/2009, 3.2  ,5
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/22/2009, 3.4  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/08/2009, 3.1  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/24/2009, 3.3  ,4
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/10/2009, 4.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/27/2009, 4.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/13/2009, 3.7  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/29/2009, 3.7  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/15/2009, 3.7  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/25/2009, 3.7  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/01/2009, 3.7  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,02/01/2009, 3.7  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,01/01/2009, 3.7  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,12/01/2008, 3.7  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,11/01/2008, 3.7  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/15/2008, 3.7  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/01/2008, 3.6  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/17/2008, 4.0  ,3
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/03/2008, 4.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/20/2008, 4.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/06/2008, 4.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/23/2008, 5.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/09/2008, 4.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/25/2008, 5.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/11/2008, 5.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/28/2008, 5.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/14/2008, 4.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/30/2008, 4.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/16/2008, 4.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/26/2008, 4.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/01/2008, 4.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,02/01/2008, 4.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,01/01/2008, 4.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,11/02/2007, 4.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/12/2007, 4.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/21/2007, 4.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/31/2007, 4.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/17/2007, 4.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/03/2007, 4.4  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/20/2007, 4.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/06/2007, 4.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/22/2007, 5.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/08/2007, 5.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/25/2007, 6.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/11/2007, 6.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/20/2007, 5.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/23/2007, 5.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,10/20/2006, 4.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,09/22/2006, 4.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/25/2006, 4.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,08/11/2006, 4.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/28/2006, 4.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,07/14/2006, 5.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/30/2006, 5.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/16/2006, 5.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,06/02/2006, 5.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/19/2006, 4.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,05/05/2006, 4.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,04/21/2006, 4.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0176038,03/24/2006, 3.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1015907,06/01/2019, 6.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1015907,05/15/2019, 7.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1015907,05/01/2019, 7.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1015907,04/15/2019, 7.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1015907,04/01/2019, 7.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1015907,03/15/2019, 7.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1015907,03/01/2019, 7.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1015907,02/15/2019, 7.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1015907,02/01/2019, 7.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1015907,01/15/2019, 7.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1015907,01/01/2019, 7.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1015907,12/15/2018, 7.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1015907,12/01/2018, 7.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1015907,11/15/2018, 6.5  ,0
